code,name,parent_code,level,category,is_posting,is_active
8305,Bienes recibidos en arrendamiento financiero,83,3,Cuenta de Orden Deudora,false,true,
830505,Bienes muebles,8305,4,Cuenta de Orden Deudora,true,true,
830510,Bienes inmuebles,8305,4,Cuenta de Orden Deudora,true,true,
830599,Ajustes por inflación,8305,4,Cuenta de Orden Deudora,true,true,
8310,Títulos de inversión no colocados,83,3,Cuenta de Orden Deudora,false,true,
831005,Acciones,8310,4,Cuenta de Orden Deudora,true,true,
831010,Bonos,8310,4,Cuenta de Orden Deudora,true,true,
831095,Otros,8310,4,Cuenta de Orden Deudora,true,true,
8315,"Propiedades, planta y equipo totalmente depreciados, agotados y/o amortizados",83,3,Cuenta de Orden Deudora,false,true,
831506,Materiales proyectos petroleros,8315,4,Cuenta de Orden Deudora,true,true,
831516,Construcciones y edificaciones,8315,4,Cuenta de Orden Deudora,true,true,
831520,Maquinaria y equipo,8315,4,Cuenta de Orden Deudora,true,true,
831524,Equipo de oficina,8315,4,Cuenta de Orden Deudora,true,true,
831528,Equipo de computación y comunicación,8315,4,Cuenta de Orden Deudora,true,true,
831532,Equipo médico-científico,8315,4,Cuenta de Orden Deudora,true,true,
831536,Equipo de hoteles y restaurantes,8315,4,Cuenta de Orden Deudora,true,true,
831540,Flota y equipo de transporte,8315,4,Cuenta de Orden Deudora,true,true,
831544,Flota y equipo fluvial y/o marítimo,8315,4,Cuenta de Orden Deudora,true,true,
831548,Flota y equipo aéreo,8315,4,Cuenta de Orden Deudora,true,true,
831552,Flota y equipo férreo,8315,4,Cuenta de Orden Deudora,true,true,
831556,"Acueductos, plantas y redes",8315,4,Cuenta de Orden Deudora,true,true,
831560,Armamento de vigilancia,8315,4,Cuenta de Orden Deudora,true,true,
831562,Envases y empaques,8315,4,Cuenta de Orden Deudora,true,true,
831564,Plantaciones agrícolas y forestales,8315,4,Cuenta de Orden Deudora,true,true,
831568,Vías de comunicación,8315,4,Cuenta de Orden Deudora,true,true,
831572,Minas y canteras,8315,4,Cuenta de Orden Deudora,true,true,
831576,Pozos artesianos,8315,4,Cuenta de Orden Deudora,true,true,
831580,Yacimientos,8315,4,Cuenta de Orden Deudora,true,true,
831584,Semovientes,8315,4,Cuenta de Orden Deudora,true,true,
831599,Ajustes por inflación,8315,4,Cuenta de Orden Deudora,true,true,
8320,Créditos a favor no utilizados,83,3,Cuenta de Orden Deudora,false,true,
832005,País,8320,4,Cuenta de Orden Deudora,true,true,
832010,Exterior,8320,4,Cuenta de Orden Deudora,true,true,
8325,Activos castigados,83,3,Cuenta de Orden Deudora,false,true,
832505,Inversiones,8325,4,Cuenta de Orden Deudora,true,true,
832510,Deudores,8325,4,Cuenta de Orden Deudora,true,true,
832595,Otros activos,8325,4,Cuenta de Orden Deudora,true,true,
8330,Títulos de inversión amortizados,83,3,Cuenta de Orden Deudora,false,true,
833005,Bonos,8330,4,Cuenta de Orden Deudora,true,true,
833095,Otros,8330,4,Cuenta de Orden Deudora,true,true,
8335,Capitalización por revalorización de patrimonio,83,3,Cuenta de Orden Deudora,true,true,
8395,Otras cuentas deudoras de control,83,3,Cuenta de Orden Deudora,false,true,
839505,Cheques posfechados,8395,4,Cuenta de Orden Deudora,true,true,
839510,Certificados de depósito a término,8395,4,Cuenta de Orden Deudora,true,true,
839515,Cheques devueltos,8395,4,Cuenta de Orden Deudora,true,true,
839520,Bienes y valores en fideicomiso,8395,4,Cuenta de Orden Deudora,true,true,
839525,Intereses sobre deudas vencidas,8395,4,Cuenta de Orden Deudora,true,true,
839595,Diversas,8395,4,Cuenta de Orden Deudora,true,true,
839599,Ajustes por inflación,8395,4,Cuenta de Orden Deudora,true,true,
8399,Ajustes por inflación activos,83,3,Cuenta de Orden Deudora,false,true,
839905,Inversiones,8399,4,Cuenta de Orden Deudora,true,true,
839910,Inventarios,8399,4,Cuenta de Orden Deudora,true,true,
839915,"Propiedades, planta y equipo",8399,4,Cuenta de Orden Deudora,true,true,
839920,Intangibles,8399,4,Cuenta de Orden Deudora,true,true,
839925,Cargos diferidos,8399,4,Cuenta de Orden Deudora,true,true,
839995,Otros activos,8399,4,Cuenta de Orden Deudora,true,true,
84,Derechos contingentes por contra (CR),8,2,Cuenta de Orden Deudora,true,true,
85,Deudoras fiscales por contra (CR),8,2,Cuenta de Orden Deudora,true,true,
86,Deudoras de control por contra (CR),8,2,Cuenta de Orden Deudora,true,true,
9,Cuentas de orden acreedoras,,1,Cuenta de Orden Acreedora,false,true,
91,Responsabilidades contingentes,9,2,Cuenta de Orden Acreedora,false,true,
9105,Bienes y valores recibidos en custodia,91,3,Cuenta de Orden Acreedora,false,true,
910505,Valores mobiliarios,9105,4,Cuenta de Orden Acreedora,true,true,
910510,Bienes muebles,9105,4,Cuenta de Orden Acreedora,true,true,
910599,Ajustes por inflación,9105,4,Cuenta de Orden Acreedora,true,true,
9110,Bienes y valores recibidos en garantía,91,3,Cuenta de Orden Acreedora,false,true,
911005,Valores mobiliarios,9110,4,Cuenta de Orden Acreedora,true,true,
911010,Bienes muebles,9110,4,Cuenta de Orden Acreedora,true,true,
911015,Bienes inmuebles,9110,4,Cuenta de Orden Acreedora,true,true,
911020,Contratos de ganado en participación,9110,4,Cuenta de Orden Acreedora,true,true,
911099,Ajustes por inflación,9110,4,Cuenta de Orden Acreedora,true,true,
9115,Bienes y valores recibidos de terceros,91,3,Cuenta de Orden Acreedora,false,true,
911505,En arrendamiento,9115,4,Cuenta de Orden Acreedora,true,true,
911510,En préstamo,9115,4,Cuenta de Orden Acreedora,true,true,
911515,En depósito,9115,4,Cuenta de Orden Acreedora,true,true,
911520,En consignación,9115,4,Cuenta de Orden Acreedora,true,true,
911525,En comodato,9115,4,Cuenta de Orden Acreedora,true,true,
911599,Ajustes por inflación,9115,4,Cuenta de Orden Acreedora,true,true,
9120,Litigios y/o demandas,91,3,Cuenta de Orden Acreedora,false,true,
912005,Laborales,9120,4,Cuenta de Orden Acreedora,true,true,
912010,Civiles,9120,4,Cuenta de Orden Acreedora,true,true,
912015,Administrativos o arbitrales,9120,4,Cuenta de Orden Acreedora,true,true,
912020,Tributarios,9120,4,Cuenta de Orden Acreedora,true,true,
9125,Promesas de compraventa,91,3,Cuenta de Orden Acreedora,true,true,
9130,Contratos de administración delegada,91,3,Cuenta de Orden Acreedora,true,true,
9135,Cuentas en participación,91,3,Cuenta de Orden Acreedora,true,true,
9195,Otras responsabilidades contingentes,91,3,Cuenta de Orden Acreedora,true,true,
92,Acreedoras fiscales,9,2,Cuenta de Orden Acreedora,true,true,
93,Acreedoras de control,9,2,Cuenta de Orden Acreedora,false,true,
9305,Contratos de arrendamiento financiero,93,3,Cuenta de Orden Acreedora,false,true,
930505,Bienes muebles,9305,4,Cuenta de Orden Acreedora,true,true,
930510,Bienes inmuebles,9305,4,Cuenta de Orden Acreedora,true,true,
9395,Otras cuentas de orden acreedoras de control,93,3,Cuenta de Orden Acreedora,false,true,
939505,Documentos por cobrar descontados,9395,4,Cuenta de Orden Acreedora,true,true,
939510,Convenios de pago,9395,4,Cuenta de Orden Acreedora,true,true,
939515,Contratos de construcciones e instalaciones por ejecutar,9395,4,Cuenta de Orden Acreedora,true,true,
939525,Adjudicaciones pendientes de legalizar,9395,4,Cuenta de Orden Acreedora,true,true,
939530,Reserva artículo 3º Ley 4ª de 1980,9395,4,Cuenta de Orden Acreedora,true,true,
939535,Reserva costo reposición semovientes,9395,4,Cuenta de Orden Acreedora,true,true,
939595,Diversas,9395,4,Cuenta de Orden Acreedora,true,true,
939599,Ajustes por inflación,9395,4,Cuenta de Orden Acreedora,true,true,
9399,Ajustes por inflación patrimonio,93,3,Cuenta de Orden Acreedora,false,true,
939905,Capital social,9399,4,Cuenta de Orden Acreedora,true,true,
939910,Superávit de capital,9399,4,Cuenta de Orden Acreedora,true,true,
939915,Reservas,9399,4,Cuenta de Orden Acreedora,true,true,
939925,"Dividendos o participaciones decretadas en acciones, cuotas o partes de interés social",9399,4,Cuenta de Orden Acreedora,true,true,
939930,Resultados de ejercicios anteriores,9399,4,Cuenta de Orden Acreedora,true,true,
94,Responsabilidades contingentes por contra (DB),9,2,Cuenta de Orden Acreedora,true,true,
95,Acreedoras fiscales por contra (DB),9,2,Cuenta de Orden Acreedora,true,true,
96,Acreedoras de control por contra (DB),9,2,Cuenta de Orden Acreedora,true,true,
